Folder_Number,Image_Link,Ad_Name,Product,Company,Ad_Description,Ad_Placement
527,https://drive.google.com/file/d/1QI3JJ-Ns6NOExIlutauAzAEHkmA2KJtv/view?usp=drivesdk,City Lovers,Hotel Reservation,MELIA,Spring promotion for hotel stays.,Sidebar
527,https://drive.google.com/file/d/1QI3JJ-Ns6NOExIlutauAzAEHkmA2KJtv/view?usp=drivesdk,Find Your Style,Sports Shoes,Adidas,Stylish green sports shoes available.,Banner
527,https://drive.google.com/file/d/1QI3JJ-Ns6NOExIlutauAzAEHkmA2KJtv/view?usp=drivesdk,Vueling,Flight Tickets,Vueling Airlines,Fly to Amsterdam with the best offers.,Bottom
527,https://drive.google.com/file/d/18KLZK78Jh84NlVNi0bcsUAxX6jERhs8J/view?usp=drivesdk,Encuentra tu Estilo,Fitness Apparel,Adidas,Return and shipping free for members.,Right sidebar
527,https://drive.google.com/file/d/18KLZK78Jh84NlVNi0bcsUAxX6jERhs8J/view?usp=drivesdk,VUELA A AMSTERDAM,Travel Services,N/A,Reserve now.,Bottom banner
130,https://drive.google.com/file/d/1PanFmCjhcivSdxeI2d63Wyz3VUlewa_e/view?usp=drivesdk,Drive,Magazine,Not provided,Latest issue of Drive magazine featuring automotive news and reviews.,Top section above the headline
130,https://drive.google.com/file/d/1PanFmCjhcivSdxeI2d63Wyz3VUlewa_e/view?usp=drivesdk,History,Magazine,Not provided,Collection of History magazine issues including significant historical events and figures.,Top section above the headline
130,https://drive.google.com/file/d/1SsZxajmPXuFqvQk2tRTeohw1ba7c4hnm/view?usp=drivesdk,Calculating Tool,Weight Loss Calculator,[Company Name not mentioned],How long should I fast to have a flat abdomen according to my age?,Sidebar
130,https://drive.google.com/file/d/1SsZxajmPXuFqvQk2tRTeohw1ba7c4hnm/view?usp=drivesdk,Braun Multiquick,Minipimer,Braun,Participate in the lottery and win a Minipimer 9 daily.,Banner
130,https://drive.google.com/file/d/1bVCBFc-Sp59TWg9GRuL9iYrCEsKL0xgy/view?usp=drivesdk,Omet l'anu,Preimplantation Genetic Testing,Membrana Media,A service related to preimplantation genetic testing with details about embryo viability,Inline advertisement in the middle of the page
130,https://drive.google.com/file/d/1B3fH2FlY3HrXEdJD9ACLGnDPsL_1Z82n/view?usp=drivesdk,Simyo,Mobile Plans,Simyo,5G mobile plans with 4GB for 5 euros per month.,Sidebar
130,https://drive.google.com/file/d/1kau_imE16eaPDzUIQeAwjKhfoBDg8TW2/view?usp=drivesdk,Nuevo PEUGEOT 2008 HYBRID,Peugeot 2008 Hybrid Vehicle,Peugeot,Advertisement for the new Peugeot 2008 Hybrid vehicle.,Sidebar
130,https://drive.google.com/file/d/1kau_imE16eaPDzUIQeAwjKhfoBDg8TW2/view?usp=drivesdk,¡Hola 5! 30GB y llamadas ilimitadas por 10€,Mobile Plan,simyo,Offer for a mobile plan with 30GB and unlimited calls for 10€.,Sidebar
130,https://drive.google.com/file/d/1DvCgwBKfvivVhzEMKtY9bvki6cmiI31U/view?usp=drivesdk,Simyo Advertisement,Mobile Service,Simyo,Offers 5G mobile plans with 150GB data for a competitive price.,Banner (middle of the page)
130,https://drive.google.com/file/d/1DvCgwBKfvivVhzEMKtY9bvki6cmiI31U/view?usp=drivesdk,European Union Election Reminder,Election Registration,European Union,"Reminder to submit your documents for the elections by May 28, no matter where you are.",Banner (bottom of the page)
130,https://drive.google.com/file/d/10qt9GCaN3P78S69zjuMyD9dtV8SxeIKw/view?usp=drivesdk,Let’s go,Job platform,fiveri,A call to action for users looking for jobs or gigs in a platform called fiveri.,sidebar
155,https://drive.google.com/file/d/1aMlU72ohR2PDOUDhJ_CXjq6_7dtij__p/view?usp=drivesdk,Skoda Offer,KAMIQ ESSENCE 1.0 TSI 70kW (95CV) Manual,Skoda,"Offer for financing through Volkswagen Bank, including details about the payment plan and vehicle specifications.",Sidebar
155,https://drive.google.com/file/d/17ikOdS5q0mRyqtPC7lMIRhw-YqbVLNSH/view?usp=drivesdk,Amazon Wicker Egg Chair,Wicker Egg Chair,Amazon,This best-selling Amazon Wicker Egg Chair is available for purchase.,sidebar
155,https://drive.google.com/file/d/17ikOdS5q0mRyqtPC7lMIRhw-YqbVLNSH/view?usp=drivesdk,HP Printer Deal,Printer with ink,HP,This printer with 2 years of ink is under $200 during the HP sale.,sidebar
155,https://drive.google.com/file/d/17ikOdS5q0mRyqtPC7lMIRhw-YqbVLNSH/view?usp=drivesdk,Memorial Day Clothing Sales,Clothing,Various,Save up to 60% with Memorial Day clothing sales from various vendors.,sidebar
155,https://drive.google.com/file/d/1K2yh8tQu_AGh5Lq9KhL2yx1HrZFBvyaH/view?usp=drivesdk,Skoda,KAMIQ,Skoda,An advertisement for the Skoda KAMIQ ESSENCE TSI 110 (VWX 9560) Manual. PVP is specified as 23.516€ and the env. CO2 is noted as 134 g/km.,bottom
155,https://drive.google.com/file/d/1K2yh8tQu_AGh5Lq9KhL2yx1HrZFBvyaH/view?usp=drivesdk,Memorial Day Clothing Sale,Clothing,Various,Save up to 60% with Memorial Day clothing sales.,sidebar
155,https://drive.google.com/file/d/1K2yh8tQu_AGh5Lq9KhL2yx1HrZFBvyaH/view?usp=drivesdk,4-Piece Luggage Set,Luggage,Various,This $500 4-piece luggage set is less than $100 just in time for travel.,sidebar
155,https://drive.google.com/file/d/1K2yh8tQu_AGh5Lq9KhL2yx1HrZFBvyaH/view?usp=drivesdk,Dyson V8 Origin,Vacuum Cleaner,Walmart,Walmart has a Dyson V8 Origin+ for less than those on the market.,sidebar
155,https://drive.google.com/file/d/1N8-JSFhxRkt2AU5ESr0SQ6oYUMFvlREv/view?usp=drivesdk,Memorial Day Clothing Sales,Clothing,,Save up to 60% with Memorial Day clothing sales from various retailers.,Sidebar
155,https://drive.google.com/file/d/1N8-JSFhxRkt2AU5ESr0SQ6oYUMFvlREv/view?usp=drivesdk,Luggage Set,4-piece luggage set,,This $500 4-piece luggage set is less than $100 just in time for traveling.,Sidebar
155,https://drive.google.com/file/d/1N8-JSFhxRkt2AU5ESr0SQ6oYUMFvlREv/view?usp=drivesdk,Dyson V8 Origin+,Cordless Vacuum,Walmart,Walmart has a Dyson V8 Origin+ for less than those on other sites.,Sidebar
155,https://drive.google.com/file/d/1_c5l8QheNOeEfZKL4T71nvpJG_bPtNkk/view?usp=drivesdk,Som la teva eléctrica,Electricity service,,The ad suggests that they provide electricity solutions (translated from Catalan).,Inline advertisement with text overlay in the center of the page.
155,https://drive.google.com/file/d/1_c5l8QheNOeEfZKL4T71nvpJG_bPtNkk/view?usp=drivesdk,SKODA,Car,SKODA,Featuring SKODA car specifications and a special offer.,Bottom section (advertisement for SKODA).
155,https://drive.google.com/file/d/1_c5l8QheNOeEfZKL4T71nvpJG_bPtNkk/view?usp=drivesdk,Bubonic Plague Concerns,Public health awareness,,Highlighting health concerns related to the bubonic plague.,Inline advertisement in the bottom corner.
155,https://drive.google.com/file/d/1nKLE1nMdUH__N9R91IpxywD1Vdku-520/view?usp=drivesdk,Barcelona Energia,Electricity Provider,Barcelona Energia,Provides electricity services in metropolitan areas.,banner
155,https://drive.google.com/file/d/1U43yDiHW47qcklMSz_6kV57EvegkRe-U/view?usp=drivesdk,KAMIGO ESSENCE 10 TS 70W (95CV),Car financing,Volkswagen Bank GmbH,A financing offer for private individuals and small businesses for purchasing a vehicle with specific terms and conditions.,sidebar
155,https://drive.google.com/file/d/1U43yDiHW47qcklMSz_6kV57EvegkRe-U/view?usp=drivesdk,SKODA,Car advertisement,SKODA,"Promoting SKODA vehicles, inviting users to find out more.",bottom
155,https://drive.google.com/file/d/1U43yDiHW47qcklMSz_6kV57EvegkRe-U/view?usp=drivesdk,Health Warning,Health advice,[Not specified],"The accumulation of hair and dirt in your brain could cause a nasty biofilm to form, which could lead to infections.",bottom
155,https://drive.google.com/file/d/15DQUxLj1rql5Sc61A4ObNwc-GGC1OgHx/view?usp=drivesdk,,,,,sidebar
589,https://drive.google.com/file/d/1_EKh-D_fGYrFBiD2xfRzcaLucUfHF2As/view?usp=drivesdk,Allianz,Insurance,Allianz,"If you value life, share it with others.",Sidebar
589,https://drive.google.com/file/d/1_EKh-D_fGYrFBiD2xfRzcaLucUfHF2As/view?usp=drivesdk,Adobe,Creative Cloud Subscription,Adobe,Get a 46% discount on Creative Cloud.,Banner
589,https://drive.google.com/file/d/1S62hQC1l14JBRUTSbaBtIgW3DRcwVRng/view?usp=drivesdk,Google Ads,Online advertising,Google,Advertisement for online services or products through Google Ads.,"Top section, sidebar"
589,https://drive.google.com/file/d/15wVW-LUWsq_MiKTH6fkJGJcvJLxnJ27H/view?usp=drivesdk,Vueling,Flight Services,Vueling Airlines,+80 Destinations at the best price,sidebar
589,https://drive.google.com/file/d/15wVW-LUWsq_MiKTH6fkJGJcvJLxnJ27H/view?usp=drivesdk,MELIA REWARDS,Hotel Discounts,MELIA Hotels,Get up to 30% off your stay,inline banner
589,https://drive.google.com/file/d/1xpzWP7Ba1GRHc6FCZrLBdwu78Fqi49iU/view?usp=drivesdk,Melia Rewards,Loyalty Program,Melia Hotels International,Join the Melia Rewards program to enjoy exclusive benefits and rewards while traveling.,"Middle section, banner"
99,https://drive.google.com/file/d/1FqY5Czv7GfO65HlJL_DBe3asbBguGq_l/view?usp=drivesdk,Hosting WordPress,Web Hosting Service,interdominios,Promotional offer on WordPress hosting.,Left sidebar
99,https://drive.google.com/file/d/1FqY5Czv7GfO65HlJL_DBe3asbBguGq_l/view?usp=drivesdk,Machinery for Packaging,Packaging Machinery,Coalza Systems S.L.,"References in packaging machines, for all sectors.","Top section, above the article"
99,https://drive.google.com/file/d/1FqY5Czv7GfO65HlJL_DBe3asbBguGq_l/view?usp=drivesdk,Free Consultation,Consultation Service,Kang V idencia y Tarot,Get a free consultation service from our experts 24/7.,Bottom section
99,https://drive.google.com/file/d/1yzxnOe9Y2efxOSGJmC69aCfqO6MWyNWC/view?usp=drivesdk,Acer Chromebook Plus 515,Laptop,Acer,"The new Acer Chromebook Plus 515 is equipped with Intel Core i7 processor, designed for seamless multitasking and high performance.",bottom section
99,https://drive.google.com/file/d/1_M7ctKdTKfZuOoVEXWSZL3AhQkl9E_2e/view?usp=drivesdk,Acer Nitro V15,Gaming Laptop,Acer,A gaming laptop featuring Intel's Core i7 processor and strong performance.,Sidebar
99,https://drive.google.com/file/d/1_M7ctKdTKfZuOoVEXWSZL3AhQkl9E_2e/view?usp=drivesdk,Vueling,Flight Tickets,Vueling,Flight deals starting from 34.99 euros to various destinations.,Sidebar
99,https://drive.google.com/file/d/1Vs-7jRNR2o90XmUrvR8vOC_8ZVrsGoA1/view?usp=drivesdk,Acer Nitro V 15,Gaming Laptop,Acer,Acer Nitro V 15 portable gaming laptop with Intel Core i7.,"Bottom section, left sidebar"
99,https://drive.google.com/file/d/1Vs-7jRNR2o90XmUrvR8vOC_8ZVrsGoA1/view?usp=drivesdk,Acer Chromebook Plus 15,Chromebook,Acer,Acer Chromebook Plus 15 portable laptop.,"Bottom section, right sidebar"
99,https://drive.google.com/file/d/1YTljWdyOhWO2zA2UPaAf2I2JJjurhqAU/view?usp=drivesdk,Nuevo PEUGEOT 2008 HYBRID,Peugeot 2008 Hybrid,Peugeot,Hybrid vehicle advertisement for Peugeot.,Top section before the headline
99,https://drive.google.com/file/d/1YTljWdyOhWO2zA2UPaAf2I2JJjurhqAU/view?usp=drivesdk,Acer Chromebook Plus 515 Pantalla Táctil,Acer Chromebook,Acer,Advertisement for Acer Chromebook with a touchscreen.,Bottom section
99,https://drive.google.com/file/d/1YTljWdyOhWO2zA2UPaAf2I2JJjurhqAU/view?usp=drivesdk,vueling,Flight Services,Vueling,Advertisement for flight booking services.,Sidebar (right side)
99,https://drive.google.com/file/d/1w8nkawVdyrWBO9QyA3eoZqFEPOmX-Yhk/view?usp=drivesdk,Acer Nitro V 15,Laptop,Acer,"High-performance laptop with Intel Core i7 processor, ideal for gaming and productivity.",sidebar
99,https://drive.google.com/file/d/1w8nkawVdyrWBO9QyA3eoZqFEPOmX-Yhk/view?usp=drivesdk,Peugeot 2008 Hybrid,Hybrid Car,Peugeot,Eco-friendly hybrid car with advanced features and stylish design.,top section
99,https://drive.google.com/file/d/1w8nkawVdyrWBO9QyA3eoZqFEPOmX-Yhk/view?usp=drivesdk,Securitas Direct,Home Security,Securitas Direct,Free smart lock installation for enhanced home security.,inline
99,https://drive.google.com/file/d/1z7A3kyW6ui68yqfVMaUPv0v6ElkvViaN/view?usp=drivesdk,Homenaje a Paco de Lucía,Concert Tickets,Palau de la Música,A tribute concert to Paco de Lucía featuring classical music.,Top section above the article
99,https://drive.google.com/file/d/1z7A3kyW6ui68yqfVMaUPv0v6ElkvViaN/view?usp=drivesdk,Aiper Scuba SE Cordless Robotic,Robotic Vacuum Cleaner,Aiper,"Discount on a cordless robotic vacuum cleaner, originally €239.99, now €189.99 with €150 off.",Sidebar
99,https://drive.google.com/file/d/1z7A3kyW6ui68yqfVMaUPv0v6ElkvViaN/view?usp=drivesdk,Acer Nitro V 15,Gaming Laptop,Acer,A gaming laptop on sale for €999 with a discount of €300.,Bottom section
99,https://drive.google.com/file/d/1z7A3kyW6ui68yqfVMaUPv0v6ElkvViaN/view?usp=drivesdk,Acer Chromebook Plus 15,Chromebook,Acer,A touchscreen Chromebook available for €599 with a discount of €150.,Bottom section
99,https://drive.google.com/file/d/1q1OCox5t3lCRZPxGGmdEKAFLUkchH6ce/view?usp=drivesdk,Aiper Scuba S1,Cordless Robotic Vacuum,Aiper,Aiper Scuba S1 is a cordless robotic vacuum being offered at a discounted price.,right sidebar
99,https://drive.google.com/file/d/1q1OCox5t3lCRZPxGGmdEKAFLUkchH6ce/view?usp=drivesdk,Acer Nitro V 15,Gaming Laptop,Acer,Acer Nitro V 15 is promoted as a powerful laptop for gaming.,bottom sidebar
99,https://drive.google.com/file/d/1q1OCox5t3lCRZPxGGmdEKAFLUkchH6ce/view?usp=drivesdk,Acer Chromebook Plus 515,Touchscreen Laptop,Acer,Acer Chromebook Plus 515 is advertised as a high-performance touchscreen laptop.,bottom sidebar
723,https://drive.google.com/file/d/1VpvzBtk-lLxvZRwYnGJzuV5w298u7MVq/view?usp=drivesdk,Renault Care Service,Car Service,Renault,Enjoy exclusive benefits with your Renault service for 5 years.,sidebar
723,https://drive.google.com/file/d/1nGolavIY8feJICsbUBVZH89JE8LhiSnn/view?usp=drivesdk,Drive Magazine,Automotive Magazine,Drive,"A magazine focusing on automotive topics, reviews, and news.","Top section, next to the headline"
723,https://drive.google.com/file/d/1nGolavIY8feJICsbUBVZH89JE8LhiSnn/view?usp=drivesdk,History Magazine,History Magazine,History,"A magazine dedicated to historical events, figures, and insights.","Top section, next to the headline"
723,https://drive.google.com/file/d/1IrTGPjXI6Zi0EK2KMrIIpGjh5oewEgbz/view?usp=drivesdk,Vota Esquerra Republicana,,,A political advertisement encouraging support for the Esquerra Republicana party.,Inline (within the main content)
723,https://drive.google.com/file/d/1IrTGPjXI6Zi0EK2KMrIIpGjh5oewEgbz/view?usp=drivesdk,Etoro,Investment platform,Etoro,An advertisement promoting intelligent investing with the eToro platform.,Sidebar (left side)
723,https://drive.google.com/file/d/11ZGl6gst-eAnausiCQcO-wLnUdtaErx9/view?usp=drivesdk,Greenpeace Greece,Environmental Awareness Initiative,Greenpeace,Promoting awareness about environmental issues and activism related to ecological preservation.,"Main content area, image overlay"
723,https://drive.google.com/file/d/1LXN9kCijRNHkhvod-zQGceI419DfLct-/view?usp=drivesdk,Fiido T1pro Electric Bike,Electric Bike,Fiido EU,Fat Tire w/750W brushless motor electric Cruiser Bike 93MI - For Unrivalled Speed and Power 750W of power has been packed into the fat tire ebike T1 Pro motor that comes paired with a 7-speed derailleur; this state-of-the-art machine can reach an...,Inline advertisement next to the article
723,https://drive.google.com/file/d/1qStJt9H8pzJrm0Nnlz49bp-7bIvSx6Ju/view?usp=drivesdk,Top 5 News,News Coverage,ProNews,Check out the Top 5 news stories currently trending.,Bottom section
723,https://drive.google.com/file/d/1xw74FE7b2voBvJiydCKmjv-Wu5_vVxhG/view?usp=drivesdk,Mas Senses,Hotels & Homes,Mas Senses Hotels & Homes,This summer share your smile. Vacation 2024 with discounts up to 35%. Reserve now.,banner
723,https://drive.google.com/file/d/1xw74FE7b2voBvJiydCKmjv-Wu5_vVxhG/view?usp=drivesdk,Instagram Promotion,Social Media Follow,Pronews.gr,A photo speaks a thousand words: Follow Pronews.gr on Instagram to see the real world!,sidebar
723,https://drive.google.com/file/d/1Bdt1P3Z8SLrLKux7SDN621L1M8fXhxeW/view?usp=drivesdk,Follow Us on Instagram,Instagram Follow,pronews.gr,A promotional invitation to follow pronews.gr on Instagram for real-time updates.,Bottom section
562,https://drive.google.com/file/d/1cEAflUqF6nl_U4XGSz-PQLEgj37Fm8wf/view?usp=drivesdk,Vueling,Airline services,Vueling,Vueling is an airline offering flights to various destinations.,Top section before the headline
562,https://drive.google.com/file/d/1cEAflUqF6nl_U4XGSz-PQLEgj37Fm8wf/view?usp=drivesdk,Openbank,Banking services,Openbank,Openbank offers various banking services including personal loans and mortgages.,Sidebar (right side)
562,https://drive.google.com/file/d/1YFXbwcjhDY_VdKL1dgs-c7j4AkRxA6gT/view?usp=drivesdk,HIPOteka OPEN,Banking services,Openbank,Offers personal banking services with variable rates.,sidebar
562,https://drive.google.com/file/d/1YFXbwcjhDY_VdKL1dgs-c7j4AkRxA6gT/view?usp=drivesdk,ROLL UP banner,Advertising banner,,"Promotional roll-up banner, size 85x200 cm, price 58.90€.",top section
562,https://drive.google.com/file/d/12VlG5s0s2hWT3vExOXvLz5s13ywKVetX/view?usp=drivesdk,ROLL UP banner,Banner advertising,,Advertising a roll-up banner product,"Top section, next to the content"
562,https://drive.google.com/file/d/12VlG5s0s2hWT3vExOXvLz5s13ywKVetX/view?usp=drivesdk,7Dnevno,News website,7Dnevno,Promoting the news website and encouraging followers,"Sidebar, right side"
562,https://drive.google.com/file/d/1LncVKvRrXypW3nAbneh1HzgFPqnBaW1B/view?usp=drivesdk,Vueling,Flight services,Vueling,Offers flights starting from €34.99,Bottom section
562,https://drive.google.com/file/d/1lngBuL7kwQwDXPOtkAfZuQ5rt1tVpfNv/view?usp=drivesdk,Keto Slim,Weight Loss Supplement,Not specified,1 glass before breakfast helps reduce weight and lose 15 Kg in 17 days.,Sidebar
562,https://drive.google.com/file/d/1lngBuL7kwQwDXPOtkAfZuQ5rt1tVpfNv/view?usp=drivesdk,OsteX,Joint Pain Relief,Not specified,"If you have joint pain, knees and hips, read this.",Sidebar
562,https://drive.google.com/file/d/1lngBuL7kwQwDXPOtkAfZuQ5rt1tVpfNv/view?usp=drivesdk,Hondro Sol,Health Remedy,Not specified,People with back and hip pain have this remedy.,Sidebar
562,https://drive.google.com/file/d/1lngBuL7kwQwDXPOtkAfZuQ5rt1tVpfNv/view?usp=drivesdk,Keto Matcha Blue,Drink Recipe,Not specified,Drink every day and lose 15 Kg in one month. Here is the recipe.,Sidebar
139,https://drive.google.com/file/d/17FUxmnayD5sOTHQ1pxvdb3HuN40Yceeg/view?usp=drivesdk,Drive Magazine,Automotive Magazine,Not specified,"Features articles on vehicles, automotive technology, and reviews.",Banner (top section)
139,https://drive.google.com/file/d/17FUxmnayD5sOTHQ1pxvdb3HuN40Yceeg/view?usp=drivesdk,History Magazine,History Magazine,Not specified,"Covers historical events, figures, and narratives.",Banner (top section)
139,https://drive.google.com/file/d/1SD9soZNJnnMCkerDw8kiehgSZYDnS9dc/view?usp=drivesdk,3 Years,Subscription or service possibly related to time or duration,Unknown,Promoting a service or subscription with a three-year duration.,Sidebar
139,https://drive.google.com/file/d/11vgbjK2XBqFi4RQUmfcluy51ip-cM3o6/view?usp=drivesdk,PRO NEWS,News Service,PRO NEWS,"Offers the latest news updates, including celebrity news, auto news, and international news.",Banner at the bottom of the page.
139,https://drive.google.com/file/d/1wYbwlVQ1Uk-aqCHWR51IeiNI5TuUjYLk/view?usp=drivesdk,Museo del Prado Exhibit,Art Exhibit,Museo Nacional del Prado,"An exhibition titled 'From Pencil to Burin: The Drawing Technique in Times of Goya', showcasing art related to Goya.",Sidebar
139,https://drive.google.com/file/d/1HkKUH2QC17wuCibxTQwdKhF8xuz5G7pk/view?usp=drivesdk,Pro News Top 5,News Updates,Pro News,A video highlight of the top 5 news stories.,banner
139,https://drive.google.com/file/d/1EuGQBKVfjeHBB4OPn8_YrLQzvYqLN5cq/view?usp=drivesdk,Y SOY,Music Album,Amanda Miguel,Promotion for the music album by Amanda Miguel.,sidebar
139,https://drive.google.com/file/d/1EuGQBKVfjeHBB4OPn8_YrLQzvYqLN5cq/view?usp=drivesdk,PRONEWS,News Platform,PRONEWS,Link to top 5 news stories.,bottom section
139,https://drive.google.com/file/d/1kDV_TuBEQsYkGT0v1HmugXmqOoHUIihR/view?usp=drivesdk,See the Top 5 News,News Highlights,ProNews,A promotional ad showcasing the top five news stories available.,Sidebar
139,https://drive.google.com/file/d/1PorljxtAUhrci0WSut29UOZtXAoe6ab1/view?usp=drivesdk,Send your file to Greece,File submission service,European Commission,Send your file to Greece by May 28. Vote from wherever you are!,banner
139,https://drive.google.com/file/d/1MhIu0yw1QADwnLt_ne97WF9sGtlioKOq/view?usp=drivesdk,Follow us on Instagram,Instagram follow,Pronews.gr,A call to follow Pronews.gr on Instagram to see the world of content,bottom section
139,https://drive.google.com/file/d/1MhIu0yw1QADwnLt_ne97WF9sGtlioKOq/view?usp=drivesdk,See the Top 5 News,Top 5 News Video,Pronews,An advertisement inviting users to view the top 5 news stories,sidebar
473,https://drive.google.com/file/d/13LLRULeAK-nEqotysO0bva5v5vuX8Zxn/view?usp=drivesdk,Alpha Bank,Bank Services,Alpha Bank,Committed until 2050 to zero carbon emissions from heating.,"Top section, above the headline"
473,https://drive.google.com/file/d/1lGSa3hBqgK6j1_HOlR6dnvruMehexonn/view?usp=drivesdk,EUROBANK,Banking services,Eurobank,Announces special offers related to banking services.,Sidebar
473,https://drive.google.com/file/d/1lGSa3hBqgK6j1_HOlR6dnvruMehexonn/view?usp=drivesdk,MΠΡΟΤΑ,Children's birthday party,MΠΡΟΤΑ,Promotes services for organizing children’s birthday parties with special activities.,Sidebar
473,https://drive.google.com/file/d/1lGSa3hBqgK6j1_HOlR6dnvruMehexonn/view?usp=drivesdk,ALPHA BANK,Banking services,Alpha Bank,Offers banking solutions and services from Alpha Bank.,Bottom
473,https://drive.google.com/file/d/11tW-TSwQI9ZTj1J1weXGHEYKDeF5ZYcU/view?usp=drivesdk,Google Ads,Advertisement Services,Google,Placeholder for Google advertisements.,Sidebar
473,https://drive.google.com/file/d/1Am-vKFe8uve2FffI7PjZc2e0ma0pifOy/view?usp=drivesdk,Alpha Bank,Banking services,Alpha Bank,Providing various banking solutions for personal and business needs.,sidebar
88,https://drive.google.com/file/d/1-ZPKC6sY86X38Jud7mU81LhBWqSEiMUd/view?usp=drivesdk,Online Security Solutions,Web Security Services,ISEO,Open the door to safety and new freedom of movement with the new web security from ISEO.,sidebar
88,https://drive.google.com/file/d/1jmmva91h-v2vWi57FlhqXHnRnkpseQ3Z/view?usp=drivesdk,What changed with the new regulation in 2024,Solar aids,,Discussion about changes in solar energy regulations,Main article section
88,https://drive.google.com/file/d/1jmmva91h-v2vWi57FlhqXHnRnkpseQ3Z/view?usp=drivesdk,Vitamin C,Vitamin C supplements,Intermed,Health supplements for enhanced immunity,Sidebar right
88,https://drive.google.com/file/d/1jmmva91h-v2vWi57FlhqXHnRnkpseQ3Z/view?usp=drivesdk,Online insurance services,Insurance services,SIGAL,Online platform for insurance needs,Sidebar right
88,https://drive.google.com/file/d/1jmmva91h-v2vWi57FlhqXHnRnkpseQ3Z/view?usp=drivesdk,Catalog and offers,Promotional catalog,SPAR,Catalog showcasing current offers and discounts,Sidebar right
88,https://drive.google.com/file/d/1pqL62O6nZiT0dgQ4ty0nvFOxr5cOe5RV/view?usp=drivesdk,Reinos de los gigantes felinos,Life of large cats,[Not provided],Explore the incredible world of large cats.,Bottom left corner
88,https://drive.google.com/file/d/1pqL62O6nZiT0dgQ4ty0nvFOxr5cOe5RV/view?usp=drivesdk,Revolución solar,Solar aids,[Not provided],What changes with the new regulation in 2024,Main content area
214,https://drive.google.com/file/d/1MIoRN8AzOdryrFhm4EqQa0MbU_lkuh8w/view?usp=drivesdk,simyo,Fiber Internet,Simyo,A fiber internet service offering high speed.,Sidebar
214,https://drive.google.com/file/d/1dbqASkV9M_AGYqvz3iWhbX7ISpPb7jb_/view?usp=drivesdk,Tarifa,Octopus Solar,Octopus Energy,Energy for the night and weekends at the same price as your excess solar.,sidebar
214,https://drive.google.com/file/d/1dbqASkV9M_AGYqvz3iWhbX7ISpPb7jb_/view?usp=drivesdk,Ha llegado tu momento Ducati.,Ducati Multistrada V4,Ducati,Multistrada V4 for $229/month.,sidebar
214,https://drive.google.com/file/d/17Bisw20mO6IerkRg9toztQnDGx_MnryT/view?usp=drivesdk,Ducati Promotion,Multistrada V4 S,Ducati,A promotional offer for the Ducati Multistrada V4 S for a monthly payment.,sidebar
214,https://drive.google.com/file/d/10F2_g-4odC-LIg7Gqb7gmgQR9A95svpI/view?usp=drivesdk,RADISSON HOTELS,Hotels in Gran Canaria,Radisson Hotels,Enjoy beaches and mountain trails in Gran Canaria.,Sidebar
214,https://drive.google.com/file/d/10F2_g-4odC-LIg7Gqb7gmgQR9A95svpI/view?usp=drivesdk,Nuevo PEUGEOT 2008 HYBRID,Peugeot 2008 Hybrid car,Peugeot,Information about the new Peugeot 2008 Hybrid.,Inline
214,https://drive.google.com/file/d/10F2_g-4odC-LIg7Gqb7gmgQR9A95svpI/view?usp=drivesdk,Alarm with intelligent lock,Smart lock security alarm,Securitas Direct,Free smart lock security alarm installation this month.,Inline
214,https://drive.google.com/file/d/1k55xciymebiCSpxLY6amTwU6wWDhR0R8/view?usp=drivesdk,Nuevo PEUGEOT 2008 HYBRID,PEUGEOT 2008 Hybrid,Peugeot,Promotional advertisement for the new PEUGEOT 2008 Hybrid vehicle.,middle section of the page
214,https://drive.google.com/file/d/1k55xciymebiCSpxLY6amTwU6wWDhR0R8/view?usp=drivesdk,Alarm with intelligent lock for free installation,Intelligent Lock Alarm,Securitas Direct,Offer for an alarm system with a smart lock for free installation this month.,middle section of the page
214,https://drive.google.com/file/d/1aEzOJ8IyS02EqOQomg8nqVNb2KmZn8tN/view?usp=drivesdk,simyo,5G Mobile Service,simyo,"5G on all our rates for the same price, also available prepaid.",sidebar
214,https://drive.google.com/file/d/1aEzOJ8IyS02EqOQomg8nqVNb2KmZn8tN/view?usp=drivesdk,Conceptos Básicos del Ayuno Intermitente,Intermittent Fasting Guide,Not specified,Basic concepts of intermittent fasting for men with age categories and fasting recommendations.,bottom
214,https://drive.google.com/file/d/1D2nC0kqlx3XJrlW-z4Lu7LAPqN78HaNN/view?usp=drivesdk,Basic Concepts of Intermittent Fasting for Men,Health and Wellness Program,N/A,A visual guide showing different age groups and what intermittent fasting practices they should consider.,Bottom section
214,https://drive.google.com/file/d/1Y6W4-KCLs8gLXlcn6dduWAySINrfMHud/view?usp=drivesdk,Concepts of Intermittent Fasting for Men,Intermittent Fasting Program,Health and Fitness Co.,A program designed to educate men on the basics of intermittent fasting with age-specific recommendations.,sidebar
214,https://drive.google.com/file/d/1Y6W4-KCLs8gLXlcn6dduWAySINrfMHud/view?usp=drivesdk,ProNews Top 5 News,News Highlights,ProNews,"A video summarizing the top five news stories, presented by ProNews.",bottom
214,https://drive.google.com/file/d/1oXOpicvbesNpjpFJao7-03HMp8U-GtMT/view?usp=drivesdk,Stay Forests,Environmental Awareness,Unknown,Campaign promoting forest preservation.,Bottom left sidebar
