Folder_Number,Image_Link,Ad_Name,Product,Company,Ad_Description,Ad_Placement
713,https://drive.google.com/file/d/1Qs9BTUWOIdTgwgXfIxZVJ5d4NIzP7GXY/view?usp=drivesdk,Por España y Europa,Political Campaign,VOX,A campaign related to Spain and Europe.,Sidebar
713,https://drive.google.com/file/d/1Qs9BTUWOIdTgwgXfIxZVJ5d4NIzP7GXY/view?usp=drivesdk,AsiaTimes Advertisement,,AsiaTimes,Promotional content for AsiaTimes.,Bottom right corner
713,https://drive.google.com/file/d/1JrHz2F8239t8Fc7FwjqtpTtZS8DZ_te6/view?usp=drivesdk,,Premium Stories,Asia Times,Subscription service for accessing premium stories,Sidebar
713,https://drive.google.com/file/d/1JrHz2F8239t8Fc7FwjqtpTtZS8DZ_te6/view?usp=drivesdk,,US Economy Insights,Asia Times,An article discussing the US economy's planning aspect,Bottom right corner
713,https://drive.google.com/file/d/1w1T1S4-y3HzMGHqrmfRXQER3xDiV9ENd/view?usp=drivesdk,Cargo Shorts Sale,Cargo Shorts,[unknown],Stylish cargo shorts in various colors for summer wear.,sidebar
713,https://drive.google.com/file/d/1w1T1S4-y3HzMGHqrmfRXQER3xDiV9ENd/view?usp=drivesdk,Safety Gear Promotion,Safety Helmet,[unknown],Protective helmet designed for industrial and construction work.,middle section
713,https://drive.google.com/file/d/1AY3xmabMLqNqeStR58yNE4ezS0JO7_8X/view?usp=drivesdk,The Truth about Solar Panel Installation,Solar Energy Services,Social Energy,This advertisement focuses on the installation of solar panels and offers a quote service.,Inline image in article
713,https://drive.google.com/file/d/1AY3xmabMLqNqeStR58yNE4ezS0JO7_8X/view?usp=drivesdk,Sleepwalking toward WWII,Military Analysis,AsiaTimes,An article discussing geopolitical tensions in the South China Sea.,Bottom section of the page
713,https://drive.google.com/file/d/1vew-3hujTh81Ec35RRA_jGQUv1A9iNmm/view?usp=drivesdk,Google Ads Suggestion,Advertisement Suggestions,Google,Google suggests advertisements based on user interests.,Sidebar
713,https://drive.google.com/file/d/1vew-3hujTh81Ec35RRA_jGQUv1A9iNmm/view?usp=drivesdk,Asiatimes Advertisement,Information on South China Sea,Asiatimes,An advertisement talking about issues related to the South China Sea.,Sidebar
713,https://drive.google.com/file/d/1zIAbGaU34RoZ98kxVc5oKy0_6wdLF8wO/view?usp=drivesdk,Combat Shorts,Men's Cargo Shorts,Generic Apparel,"Durable men's cargo shorts with multiple pockets and a rugged design, ideal for outdoor activities.",Sidebar
713,https://drive.google.com/file/d/1zIAbGaU34RoZ98kxVc5oKy0_6wdLF8wO/view?usp=drivesdk,AsiaTimes Feature,Article Promotion,AsiaTimes,"An article discussing the geopolitical tensions in the South China Sea, titled 'Sleepwalking toward WWIII.'",Bottom banner
713,https://drive.google.com/file/d/1U80rgF6Va-nyXzaQha_tZrl7vusUVRMx/view?usp=drivesdk,AsiaTimes,Electric Vehicle,Unknown,China to retaliate if Europe raises EV tariffs,Sidebar
713,https://drive.google.com/file/d/1Tm4AWv0aS2LDJr0WA63VqRT4TKkjQ1Bu/view?usp=drivesdk,Solar Panel Options,Solar Panels,Social Energy,Discover why solar panels are the best option for your home.,"inline, near article content"
713,https://drive.google.com/file/d/1Tm4AWv0aS2LDJr0WA63VqRT4TKkjQ1Bu/view?usp=drivesdk,EV Tariffs Update,Electric Vehicles,AsiaTimes,China to retaliate if Europe raises EV tariffs.,"banner, towards bottom of the page"
713,https://drive.google.com/file/d/18KqpuCjwGD-nt-vxZsxbo_bW7NQL0umj/view?usp=drivesdk,AsiaTimes advertisement,Asian news and analysis,Asia Times,Promoting articles and news related to Asian affairs.,Bottom right of the webpage
713,https://drive.google.com/file/d/1RbaFdS6o566x1BT15Gw2dAQGEJQt-4bZ/view?usp=drivesdk,Stylish Shirts,Casual shirts,Unknown,A selection of trendy casual shirts featuring unique designs and comfortable fabrics.,"Inline, next to the article"
713,https://drive.google.com/file/d/1RbaFdS6o566x1BT15Gw2dAQGEJQt-4bZ/view?usp=drivesdk,Sneaker Collection,Fashion sneakers,Unknown,Explore the latest trends in fashion sneakers for a stylish look.,Bottom section of the page
713,https://drive.google.com/file/d/1RbaFdS6o566x1BT15Gw2dAQGEJQt-4bZ/view?usp=drivesdk,Premiata,Footwear,Premiata,"Discover the latest collection from Premiata, offering premium quality shoes for every occasion.",Sidebar
713,https://drive.google.com/file/d/1AYLdZmcjnnBp1UW6BFU_NOpPvRx7ESdp/view?usp=drivesdk,PREMIATA,Shoe Brand,PREMIATA,Stylish and comfortable footwear for any occasion.,bottom of the page
713,https://drive.google.com/file/d/1AYLdZmcjnnBp1UW6BFU_NOpPvRx7ESdp/view?usp=drivesdk,Cyber Force,Cyber Security Services,AsiaTimes,Exploring the need for comprehensive cyber security measures against global threats.,sidebar
713,https://drive.google.com/file/d/1wGyDqFGx17U8R6W12iuNY-PWPtwI83vA/view?usp=drivesdk,#1 Tool to Remove Car Scratches,Car Scratch Tool,,"This tool helps remove common car scratches easily and instantly, ensuring a clean finish within seconds.",sidebar
713,https://drive.google.com/file/d/1wGyDqFGx17U8R6W12iuNY-PWPtwI83vA/view?usp=drivesdk,Premiata,Footwear,,A brand offering a variety of stylish shoes including sandals and sneakers.,bottom
713,https://drive.google.com/file/d/1k5eEEiUxcMLfYiOfNclyrQr7JSQ_12BN/view?usp=drivesdk,Premiata,Footwear,Premiata,Stylish shoes and sandals for various occasions.,bottom
713,https://drive.google.com/file/d/1k5eEEiUxcMLfYiOfNclyrQr7JSQ_12BN/view?usp=drivesdk,Google Ads Placeholder,N/A,Google,Advertisement placeholder for various products.,sidebar
567,https://drive.google.com/file/d/1JaHq0vLvuUIQvNeVZrFivF4oyiIlTR7m/view?usp=drivesdk,Air Europa,Flight Services,Air Europa,Pito pito gorgorito,Sidebar
567,https://drive.google.com/file/d/1JaHq0vLvuUIQvNeVZrFivF4oyiIlTR7m/view?usp=drivesdk,Discover Venice,Travel Package,Unknown,From 55 EUR for the trip,Sidebar
567,https://drive.google.com/file/d/11LhVojAaDWW-j-v6acBqPf5oxDoldypm/view?usp=drivesdk,INFORMER,Daily Newspaper,Informers,"Daily news platform providing updates, articles, and reports.",Top section of the page
567,https://drive.google.com/file/d/1-WatnUHTvrlnqGX6m64sQhVbec0PUrIl/view?usp=drivesdk,Recommendation for You,Online services,hearclear,Ad promoting hearclear services.,sidebar
567,https://drive.google.com/file/d/1UNj0gtO0T3L2tUvbL0eiyQcxCr0Gk8j3/view?usp=drivesdk,Preporuka za vas,Advertisement recommendation,Unknown,A section suggesting personalized advertisements or articles of interest to the user.,Sidebar
567,https://drive.google.com/file/d/1UNj0gtO0T3L2tUvbL0eiyQcxCr0Gk8j3/view?usp=drivesdk,"""OTIŠLI SU JEDNO ZA DRUGIM""",Article about individuals in a specific period,Unknown,"An article discussing experiences related to a significant life event, focusing on converse events and anecdotes.",Bottom section
567,https://drive.google.com/file/d/1UNj0gtO0T3L2tUvbL0eiyQcxCr0Gk8j3/view?usp=drivesdk,"(VIDEO) Veliki udar na Rusiju, oboren moćni bombarder!",Video content on military events,Unknown,A video report detailing a significant military strike and implications for Ukraine.,Bottom section
473,https://drive.google.com/file/d/1hl_89IJyzsE3980rJ5tUY5-yt_v67pr7/view?usp=drivesdk,Alpha Bank Promotion,Banking Services,Alpha Bank,Committed until 2050 for zero emissions of heating gases.,"top section, above the headline"
473,https://drive.google.com/file/d/14ugvbOD09Hja0vr2WB7c1EvQEFVpUmM-/view?usp=drivesdk,Google Ads Placeholder,Online Advertising,Google,This ad is a placeholder for Google ads.,bottom
473,https://drive.google.com/file/d/1oTsMWl_7tcCBW9xtv5F4gZCIk7kfergY/view?usp=drivesdk,EUROBANK Advertisement,Financial Services,EUROBANK,75 new job positions in the banking sector.,sidebar
473,https://drive.google.com/file/d/1oTsMWl_7tcCBW9xtv5F4gZCIk7kfergY/view?usp=drivesdk,ALPHA BANK Advertisement 1,Financial Services,ALPHA BANK,"In the global recession, the Net-Zero Banking Alliance.",sidebar
473,https://drive.google.com/file/d/1oTsMWl_7tcCBW9xtv5F4gZCIk7kfergY/view?usp=drivesdk,ALPHA BANK Advertisement 2,Financial Services,ALPHA BANK,We are the first Greek-based banking institution.,sidebar
473,https://drive.google.com/file/d/1xbisowX5vCq6N6gL0QoNA2a5Kyv948rf/view?usp=drivesdk,Anuncis de Google,Advertising suggestions,Google,Ad suggestions based on your activity.,Sidebar
473,https://drive.google.com/file/d/1xbisowX5vCq6N6gL0QoNA2a5Kyv948rf/view?usp=drivesdk,Anuncis de Google,Advertising suggestions,Google,Ad suggestions based on your activity.,Sidebar
473,https://drive.google.com/file/d/1Ypz26b-1uAd0YUT-lC_OiGko54UIVJjh/view?usp=drivesdk,GEK TERN,Construction and Engineering,GEK TERN,We lead a major initiative in construction and engineering.,sidebar
473,https://drive.google.com/file/d/1Ypz26b-1uAd0YUT-lC_OiGko54UIVJjh/view?usp=drivesdk,DOVILINO,Survey on Historical Knowledge,Not Specified,The Irish public votes to reshape the narrative surrounding women of history with reference to the 1937 Constitution.,sidebar
473,https://drive.google.com/file/d/17EwptZZwdpVvuw7Ui6WmFN6sxhtRjmhk/view?usp=drivesdk,Google Ads,Advertisement Suggestions,Google,Suggestions for advertisements relevant to the user or webpage.,Sidebar
473,https://drive.google.com/file/d/1r_CaASLGAZnJnQmAzfUWysxCuk_l1Qk0/view?usp=drivesdk,Metropolitan General,Health Services,Metropolitan General,Promoting health services and medical care offered by Metropolitan General.,sidebar
473,https://drive.google.com/file/d/1mKO_vH7QRYWnWNhxTiG9PvsTqV3d5QhN/view?usp=drivesdk,Envieu suggeriments,Google Ads,Google,Suggesting ads related to the content.,Sidebar
473,https://drive.google.com/file/d/1mKO_vH7QRYWnWNhxTiG9PvsTqV3d5QhN/view?usp=drivesdk,Envieu suggeriments,Google Ads,Google,Suggesting ads related to the content.,Sidebar
527,https://drive.google.com/file/d/1Aie2fvkmwitTymSAHxzTsunXtgHUXTmb/view?usp=drivesdk,Vueling,Airline,Vueling Airlines,Promoting flight bookings with the tagline 'VUELA A AMSTERDAM' (FLY TO AMSTERDAM),Banner at the top of the page
527,https://drive.google.com/file/d/1Aie2fvkmwitTymSAHxzTsunXtgHUXTmb/view?usp=drivesdk,HAJ DOMAĆIN 2024,Agriculture event,Unknown,Promoting an agriculture event with the tagline 'Izbor za NAJBOLjEG POLjOPRIVREDNIKA Srbije' (Choosing the BEST FARMERS of Serbia),Bottom section of the page
527,https://drive.google.com/file/d/1Aie2fvkmwitTymSAHxzTsunXtgHUXTmb/view?usp=drivesdk,Pito Pito Gorgorito,Travel entertainment,Unknown,Advertising travel and entertainment with the tagline 'WiFi y thrillers infinitos' (WiFi and infinite thrillers),Sidebar (left side)
527,https://drive.google.com/file/d/1QxVJoZthjrulG7a_rgRP4lIhUqtnwPmZ/view?usp=drivesdk,"[Name of ad, if present]","[Product advertised, if stated]","[Company name, if given]","[Description of ad, if provided]",Top section
527,https://drive.google.com/file/d/1XZmvTykDgSmCv-pWbzCd43euwdcld3MJ/view?usp=drivesdk,New Blic Woman,Magazine,Blic,Introducing the new edition of Blic Woman featuring models for cake decorating and a special summer horoscope section with various tips.,Banner
527,https://drive.google.com/file/d/1XZmvTykDgSmCv-pWbzCd43euwdcld3MJ/view?usp=drivesdk,Life in Balance,Talk Show,Blic TV,"A talk show featuring conversations that touch the soul, hosted by Beba Dragic, airing on Sundays at 1:00 PM.",Sidebar
527,https://drive.google.com/file/d/1XZmvTykDgSmCv-pWbzCd43euwdcld3MJ/view?usp=drivesdk,Jasno. Kao Dan!,Talk Show,Blic TV,"A talk show with Ivana Mastilović, airing on Mondays at 6:30 PM.",Bottom
527,https://drive.google.com/file/d/1Up5qefQwhVxv7wq2RjePZJdJFTmftl3b/view?usp=drivesdk,Blic TV,TV channel,Blic TV,"Clear as the day! with Ivana Mastilović Jasnić, Mondays at 6:30 PM.",Bottom section
157,https://drive.google.com/file/d/1UIHd80FqTCClPSzLdhxt0dY4Z1Z1iUnP/view?usp=drivesdk,Intermittent Fasting for Seniors,Intermittent Fasting Program,Not specified,"A fasting program tailored for seniors, helping to manage health and nutrition.",Bottom section of the page
157,https://drive.google.com/file/d/1UIHd80FqTCClPSzLdhxt0dY4Z1Z1iUnP/view?usp=drivesdk,Intermittent Fasting According to Belly Type,Fasting Guide,Not specified,"A fasting guide that varies based on body type, offering specific advice.",Sidebar on the right
157,https://drive.google.com/file/d/1FVlRP2XFA8G-49Kragv5keD_t4OjiJf9/view?usp=drivesdk,Ad served by Google,Targeted advertisements,Google,"Google's ad service, presenting various ads based on user interaction and preferences.",Sidebar
139,https://drive.google.com/file/d/1eJJLsB5bTtf7bxhi3bRTD2cmbO98lSRn/view?usp=drivesdk,Drive Magazine Special,Drive Magazine,Drive,Get the latest edition of Drive Magazine featuring exclusive articles on the automotive industry.,"top section, above headline"
139,https://drive.google.com/file/d/1eJJLsB5bTtf7bxhi3bRTD2cmbO98lSRn/view?usp=drivesdk,History Magazine Collectors,History Magazine,History,Explore fascinating stories from history with our special collectors edition.,"top section, next to Drive Magazine ad"
139,https://drive.google.com/file/d/1eJJLsB5bTtf7bxhi3bRTD2cmbO98lSRn/view?usp=drivesdk,Vota,Poll Participation,N/A,Participate in our poll to share your opinion on the current topic.,sidebar left
139,https://drive.google.com/file/d/15Ia02wbUMSABwa49OASxOkEMPafIUc7Q/view?usp=drivesdk,Airports Say Don't Use This Type Of Suitcase,Suitcase,Investing.com,A warning regarding a specific type of suitcase not to use at airports.,sidebar
139,https://drive.google.com/file/d/1HezZN560enu5AKucU9-SnbNsh7mTF9CO/view?usp=drivesdk,See Here the Top 5 News,News Video Compilation,ProNews,A video compilation showcasing the top 5 news stories.,Bottom right sidebar
139,https://drive.google.com/file/d/1487YUAXqelN_g7OFZ3HaVkXXhgbdbEGR/view?usp=drivesdk,ElectroVerano,Electric Vehicles,Unknown,Promoting electric vehicles with an emphasis on modern technology.,"Center of the page, before the text."
139,https://drive.google.com/file/d/1JE35-UHV2kXNNQvABM-Kv91k__aSDiwm/view?usp=drivesdk,Follow us on Instagram,Instagram page,Pronews,A call to follow Pronews on Instagram for updates and content.,Bottom section
523,https://drive.google.com/file/d/1mTzw-xBosncea6w5LRtXQnfWyMSmZRQY/view?usp=drivesdk,Cabina de Reuniones Insonorizada,Soundproof Meeting Cabin,mute-labs,A soundproof meeting cabin designed for privacy during discussions.,"Middle section of the page, next to article content."
523,https://drive.google.com/file/d/1-lNPclxuyFlJVGb1iKgh_spoUn33iKOe/view?usp=drivesdk,Google Ad,,,Advertisement from Google services.,Inline before the content
155,https://drive.google.com/file/d/1-qrcHV8oBKh21tvuEC3SYyLE3N5RYwp0/view?usp=drivesdk,Mute Labs,Soundproof booths,Mute Labs,Soundproof booths for private and quiet work environments.,sidebar
155,https://drive.google.com/file/d/1-qrcHV8oBKh21tvuEC3SYyLE3N5RYwp0/view?usp=drivesdk,Exclusive Deals,Dewalt 20V MAX Drill and Impact Driver set,Not specified,Dads love the Dewalt 20V MAX Drill and Impact Driver set.,bottom
155,https://drive.google.com/file/d/1-qrcHV8oBKh21tvuEC3SYyLE3N5RYwp0/view?usp=drivesdk,Blackstone Grills,Blackstone Grills,Not specified,Save up to $100 on bestselling Blackstone Grills.,bottom
155,https://drive.google.com/file/d/1-qrcHV8oBKh21tvuEC3SYyLE3N5RYwp0/view?usp=drivesdk,HP DeskJet Color Printer,HP DeskJet Color Printer,HP,This HP DeskJet Color Printer is at its lowest price ever.,bottom
155,https://drive.google.com/file/d/1lOrhLd-pC43HESu3rFx6KkqJHxx5l_75/view?usp=drivesdk,Dewalt 20V MAX Drill and Impact Driver set,Power Tools,DeWalt,"Dads love the Dewalt 20V MAX Drill and Impact Driver set, featuring high performance and durability for all your projects.",sidebar
155,https://drive.google.com/file/d/1lOrhLd-pC43HESu3rFx6KkqJHxx5l_75/view?usp=drivesdk,Save up to $100 on bestselling Blackstone Grills,Grills,Blackstone,"Shop now to save big on popular Blackstone Grills, perfect for outdoor cooking and gatherings.",sidebar
155,https://drive.google.com/file/d/1lOrhLd-pC43HESu3rFx6KkqJHxx5l_75/view?usp=drivesdk,HP DeskJet Color Printer,Printer,HP,The HP DeskJet Color Printer is at its lowest price ever! Get one for all your printing needs.,sidebar
155,https://drive.google.com/file/d/1JszYYajP087eUhx0BB4ZaVmcISsg5-a4/view?usp=drivesdk,Jar of Pickles,Pickles,[Not specified],Encouraging people to open a jar of pickles for throat relief instead of drinking tea with honey when having a sore throat.,Overlaid on image in the top section before the headline
155,https://drive.google.com/file/d/1JszYYajP087eUhx0BB4ZaVmcISsg5-a4/view?usp=drivesdk,Mute Labs Pod,Soundproof Workspace Pod,Mute Labs,"A product showcasing soundproof workspace solutions, aimed at providing private areas for work or calls.",Sidebar
155,https://drive.google.com/file/d/1UOzbmKchG4LKqoKwSBtiwHQPHLmTBl60/view?usp=drivesdk,Inflatable Waterpark,Waterpark equipment,,Bring the waterpark to your backyard with the Inflatable...,sidebar
155,https://drive.google.com/file/d/1uclb0CMtlwRiQ3JEuAHqn4OxcEIk12bu/view?usp=drivesdk,Cute Cat Shirt,T-Shirt with Cat Design,Online Apparel Store,A stylish T-shirt featuring a cat design that appears to be coming through a hole in the shirt.,right sidebar
155,https://drive.google.com/file/d/1uclb0CMtlwRiQ3JEuAHqn4OxcEIk12bu/view?usp=drivesdk,Bubonic Plague Concerns,Public Health Information,Health Organization,Information related to health concerns regarding the bubonic plague.,bottom right sidebar
155,https://drive.google.com/file/d/16CUK28hsU-i1ItIH6OBGV19_j9Nim9ZZ/view?usp=drivesdk,State Health Officials,Health Alert,Public Health Department,State health officials are scrambling after a New Mexico man died of complications from the bubonic plague.,sidebar
535,https://drive.google.com/file/d/1_TN0jlIKinoHgcVF5okYhF8b_EuDP_w2/view?usp=drivesdk,El Corte Inglés Sale,Discounted Products,El Corte Inglés,Take advantage of our prices.,sidebar
535,https://drive.google.com/file/d/1_TN0jlIKinoHgcVF5okYhF8b_EuDP_w2/view?usp=drivesdk,Flight Deals,Airline Tickets,Travel Company,"Spain and Europe from 17 EUR, America from 246 EUR.",sidebar
535,https://drive.google.com/file/d/19k6xxeeZRshg-1Di7_j97kNZtJl4Rn3L/view?usp=drivesdk,INFORMER,News Publication,INFORMER,"Independent daily news covering various topics including politics, sports, and entertainment.",Top section of the page
535,https://drive.google.com/file/d/1H9zB9ZuYy3L3JbGl7G4nRtdQnUM0nlW8/view?usp=drivesdk,Qatar Airways,Airline Services,Qatar Airways,Book before June 14. Discounts for Privilege Club members.,Middle section below the headline
535,https://drive.google.com/file/d/1oXmI2GXkdurkbcyHPfy9vhRPkTzaqnBO/view?usp=drivesdk,Elections 2024,Election Coverage,Informer,Coverage and commentary on the 2024 elections.,banner
535,https://drive.google.com/file/d/1oXmI2GXkdurkbcyHPfy9vhRPkTzaqnBO/view?usp=drivesdk,Israeli Protests,News Article,Informer,Articles about ongoing protests in Israel demanding accountability from Netanyahu.,sidebar
513,https://drive.google.com/file/d/1z2t5nucnydepvh2JctbY1wIk4WuWw7Gi/view?usp=drivesdk,Octopus Energy,Electricity and gas services,Octopus Energy,¡El precio de la luz baja! Contracta tu tarifa a precio de mercado en 3 min.,"Sidebar, left and right sides"
513,https://drive.google.com/file/d/1uYFWu3Q-aHd3QMkwMQZ8YkVTxegsP1mx/view?usp=drivesdk,Google Ads,Advertising,Google,Explore new opportunities with Google Ads.,Sidebar (left and right)
513,https://drive.google.com/file/d/1VTBmTlDN-CTVXbT2WCwOECCVhh8g-6lI/view?usp=drivesdk,Cabina de Reuniones Insonorizada,Soundproof Meeting Cabin,mute-labs,Soundproof meeting cabin designed for privacy and focused discussions.,"inline, right side of the article"
513,https://drive.google.com/file/d/1NjYtyuxTc-mAz-2UEhmCVBYkJGXz3IDV/view?usp=drivesdk,Google Ads,Google Ads Service,Google,Request feedback about this advertisement.,Left sidebar
513,https://drive.google.com/file/d/1NjYtyuxTc-mAz-2UEhmCVBYkJGXz3IDV/view?usp=drivesdk,Google Ads,Google Ads Service,Google,Request feedback about this advertisement.,Right sidebar
513,https://drive.google.com/file/d/1NjYtyuxTc-mAz-2UEhmCVBYkJGXz3IDV/view?usp=drivesdk,Google Ads,Google Ads Service,Google,Request feedback about this advertisement.,Inline (center)
513,https://drive.google.com/file/d/1f856-eQVTSlnbAWa1okokmSkuYYbeo3q/view?usp=drivesdk,Google Ads,N/A,Google,Send us your feedback,Sidebar left
513,https://drive.google.com/file/d/1f856-eQVTSlnbAWa1okokmSkuYYbeo3q/view?usp=drivesdk,Google Ads,N/A,Google,Send us your feedback,Sidebar right
513,https://drive.google.com/file/d/1Z0mJPuQSTLw1sueZSNrLVPE4FnGLZLk3/view?usp=drivesdk,Mute-labs Meeting Room,Soundproof Meeting Pod,Mute-labs,A soundproof meeting pod designed for quiet and privacy in meetings.,"Main content area, center of the page"
513,https://drive.google.com/file/d/1sAsDQzCYEge-gO9BqFdtwRCwe6W3CWja/view?usp=drivesdk,Radnik na održavanju golf terena (m/ž),Job Position,VF Komerc,Job opening for a worker in the maintenance of golf courses.,Bottom section
513,https://drive.google.com/file/d/1sAsDQzCYEge-gO9BqFdtwRCwe6W3CWja/view?usp=drivesdk,Referent prodaje (m/ž),Job Position,Mixex shop,Job opening for a sales reference.,Bottom section
513,https://drive.google.com/file/d/1sAsDQzCYEge-gO9BqFdtwRCwe6W3CWja/view?usp=drivesdk,Univerzalni zavarivač (m/ž),Job Position,Volkswagen Sarajevo,Job opening for a universal welder.,Bottom section
513,https://drive.google.com/file/d/1fM3qie_PJr7u6BKYGfxROaogCI6o1tLj/view?usp=drivesdk,DFDS Ferry Service,Ferry tickets,DFDS,Save by buying your round trip ticket. Additional date changes are free of charge.,bottom section
513,https://drive.google.com/file/d/1SvHCSiS48wYQmedFaXHeX9l2DYU2DFN2/view?usp=drivesdk,Google Ads Placeholder,N/A,Google,Promotional information about Google Ads,Sidebar
513,https://drive.google.com/file/d/1SvHCSiS48wYQmedFaXHeX9l2DYU2DFN2/view?usp=drivesdk,Google Ads Placeholder,N/A,Google,Promotional information about Google Ads,Bottom
529,https://drive.google.com/file/d/1me02UGIXcitifZWxoPlPLmK0GrL7HYbB/view?usp=drivesdk,Air Europa,Air Travel,Air Europa,Fly to Panama from 358 EUR per trip.,Top left banner
529,https://drive.google.com/file/d/1me02UGIXcitifZWxoPlPLmK0GrL7HYbB/view?usp=drivesdk,OhMyBox,Storage services,OhMyBox,Get your first month free when you stay 3 months or more. Find your storage now.,Inline advertisement
529,https://drive.google.com/file/d/1me02UGIXcitifZWxoPlPLmK0GrL7HYbB/view?usp=drivesdk,Temu,Discount Shopping,Temu,Save up to 90%. We offer everything you are looking for at an unmatched price.,Popup advertisement
529,https://drive.google.com/file/d/1GcpP1kgTC0uNxKbPo4896w-6QBc_ni1y/view?usp=drivesdk,N/A,N/A,Google,Ad options available,Sidebar
529,https://drive.google.com/file/d/1GcpP1kgTC0uNxKbPo4896w-6QBc_ni1y/view?usp=drivesdk,N/A,N/A,Google,Ad options available,Bottom Section
529,https://drive.google.com/file/d/1GcpP1kgTC0uNxKbPo4896w-6QBc_ni1y/view?usp=drivesdk,N/A,N/A,Google,Ad options available,Bottom Section
529,https://drive.google.com/file/d/1PnxRMy6qMztmUYvfiTbVWk46_s2079cb/view?usp=drivesdk,Opening Sale,Shorts,Temu,Sale alert for shorts at a discounted price.,Sidebar
529,https://drive.google.com/file/d/1sfLHkMRyISHD6jhV5z4sjampuw47efYC/view?usp=drivesdk,hearcX,Hearing Aid Device,hearcX,A device designed to enhance hearing abilities.,bottom section of the page
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Informer TV,TV services,Various Providers,"A listing of TV service providers where you can watch Informer TV, including details about their positions on various platforms.",Sidebar
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Hearc,Hearing aids,Unknown,An ad featuring a woman showcasing a hearing aid product and promoting its benefits.,Inline/Banner
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Yettel,Telecommunications,Yettel,Promoting Yettel's telecom services.,Sidebar
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Iris TV,TV services,Iris,An advertisement for Iris TV services.,Sidebar
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,m:SAT TV,TV services,m:SAT,An advertisement for m:SAT TV services.,Sidebar
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Supernova,TV services,Supernova,An advertisement promoting Supernova TV services.,Sidebar
529,https://drive.google.com/file/d/19SATsR9IsQrNMaNvdJzJJ2jQYcQj6bZk/view?usp=drivesdk,Orion,Telecommunications,Orion,An advertisement for Orion telecom services.,Sidebar
529,https://drive.google.com/file/d/17XfVyXQeR3rq2GCmBxB1VPxypzqdtF7M/view?usp=drivesdk,Informer TV,TV Services,Informer,"Information about various TV services available in the region, listing channels and positions like Iris TV, m:SAT TV, Supernova, Orion, and Yettel.",Banner in the middle section of the website
529,https://drive.google.com/file/d/18t30_7W7wD6A8LWZlFO15iUExYLcWgB6/view?usp=drivesdk,Opening Sale,Men's shorts,TEMU,Special opening sale on men's shorts with prices starting from 1.53€,"Banner section, right side of the page"
529,https://drive.google.com/file/d/18t30_7W7wD6A8LWZlFO15iUExYLcWgB6/view?usp=drivesdk,For Sale,Real estate services,Experts in Money,Real estate services offered by Experts in Money under the headline 'Top 5 Real Estate Agents',Sidebar section
529,https://drive.google.com/file/d/19K3D5ifdaoOWmEt1ib7BjTRV8rPvCii8/view?usp=drivesdk,Google Ad,,Google,"This advertisement is a placeholder from Google indicating it is part of their advertising space, usually contains a call to action for viewers to learn more about an ad.",Sidebar
529,https://drive.google.com/file/d/19K3D5ifdaoOWmEt1ib7BjTRV8rPvCii8/view?usp=drivesdk,Google Ad,,Google,"This advertisement is displayed in a placeholder format from Google, encouraging viewers to engage with ads.",Sidebar
529,https://drive.google.com/file/d/19K3D5ifdaoOWmEt1ib7BjTRV8rPvCii8/view?usp=drivesdk,Google Ad,,Google,Another placeholder advertisement from Google indicating an ad opportunity; typically used to showcase other advertisers' promotions.,Bottom
529,https://drive.google.com/file/d/1jtkgbCYBsxPwYUKkqVmjdj5AgQ91j52p/view?usp=drivesdk,Venta de apertura,Shorts,Not specified,Discounted shorts at a promotional price of 1.53€ with up to 90% off.,sidebar
529,https://drive.google.com/file/d/1jtkgbCYBsxPwYUKkqVmjdj5AgQ91j52p/view?usp=drivesdk,Venta de apertura,Shorts,Not specified,Discounted shorts at a promotional price of 1.53€ with up to 90% off.,sidebar
529,https://drive.google.com/file/d/17rGog1bjXiFFZBCmfuu-bvi03CBf57IL/view?usp=drivesdk,N/A,N/A,Google,Please provide feedback on this ad,sidebar
529,https://drive.google.com/file/d/17rGog1bjXiFFZBCmfuu-bvi03CBf57IL/view?usp=drivesdk,N/A,N/A,Google,Please provide feedback on this ad,sidebar
529,https://drive.google.com/file/d/17rGog1bjXiFFZBCmfuu-bvi03CBf57IL/view?usp=drivesdk,N/A,N/A,Google,This ad is shown,inline
529,https://drive.google.com/file/d/17rGog1bjXiFFZBCmfuu-bvi03CBf57IL/view?usp=drivesdk,N/A,N/A,N/A,Increase evidence! Behind the massacre in Moscow it is...,bottom right
529,https://drive.google.com/file/d/1oFElXznqxWqccjGgenF7byavE7Mh6JS1/view?usp=drivesdk,Top 5 Real Estate Agents,Real estate services,Experts In Money,A listing of the top five real estate agents available.,sidebar
